"course","number","course_nbr","course_title","course_topic","class_nbr","sec_nbr","min_hrs","max_hrs","seats_avl","total_enrl","enroll_cap","acad_career","component","consent","enrollable","instructor","start","end","meeting_days","begin_date","end_date","location","room","room_cap","wait_cap","wait_total","comb_sect_id","cs_enrl_cap","cs_enrl_total","cs_wait_cap","cs_wait_total"
AAAS, 523,000178,African-American Studies in:,Race & Public Policy,29114,1000,3,3,30,0,30,UGDL,LEC,None,Yes,"Davis, Brandon",07:00,08:30 PM,Tu,AUG-23,DEC-17,EDWARDS,REGN 255,38,0,0,7227,30,0,0,0
AAAS, 523,000178,African-American Studies in:,Race & Public Policy,29114,1000,3,3,30,0,30,UGDL,LEC,None,Yes,"Davis, Brandon",APPT,,,AUG-23,DEC-17,EDWARDS,ONLNE KUEC,500,0,0,7227,30,0,0,0
AAAS, 555,000185,African Film,,28847,900,3,3,23,1,30,UGDL,LEC,None,Yes,"Ukpokodu, Peter",APPT,,,AUG-23,OCT-15,LAWRENCE,ONLNE KULC,1000,0,0,202,30,7,0,0
AAAS, 600,000191,Politics in Africa,,29547,1000,3,3,12,0,12,UGDL,LEC,None,Yes,"Britton, Hannah",04:00,06:50 PM,W,AUG-23,DEC-17,LAWRENCE,BL 207,48,0,0,7654,12,0,0,0
AAAS, 690,000194,Investigation and Conference,,14399,1200,1,3,1,0,1,UGDL,IND,Department,Yes,"Alexander, Shawn",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10014,1300,1,3,1,0,1,UGDL,IND,Department,Yes,"Asiedu, Elizabeth",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,15047,1400,1,3,1,0,1,UGDL,IND,Department,Yes,"Bolden, Anthony",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10016,1600,1,3,1,0,1,UGDL,IND,Department,Yes,"Santangelo, Byron",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10015,1700,1,3,1,0,1,UGDL,IND,Department,Yes,"Caminero-Santangelo, Marta",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,18697,1725,1,3,1,0,1,UGDL,IND,Department,Yes,"Chikanda, Abel",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10017,1800,1,3,1,0,1,UGDL,IND,Department,Yes,"El-Hodiri, Mohamed",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,16551,2100,1,3,1,0,1,UGDL,IND,Department,Yes,"Gerschultz, Jessica",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10018,2200,1,3,1,0,1,UGDL,IND,Department,Yes,"Graham, Maryemma",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10019,2300,1,3,1,0,1,UGDL,IND,Department,Yes,"Gray, Sandra",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,14154,2400,1,3,1,0,1,UGDL,IND,Department,Yes,"Hannoum, Majid",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10020,2500,1,3,1,0,1,UGDL,IND,Department,Yes,"Jackson, Yo",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,14827,2650,1,3,1,0,1,UGDL,IND,Instructor,Yes,"Jelks, Randal",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10021,3000,1,3,1,0,1,UGDL,IND,Department,Yes,"MacGonagle, Elizabeth",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10022,3400,1,3,1,0,1,UGDL,IND,Department,Yes,"Nagel, Joane",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,15640,3450,1,3,1,0,1,UGDL,IND,Instructor,Yes,"Ojiambo, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10023,3500,1,3,1,0,1,UGDL,IND,Department,Yes,"Pennington, Dorthy",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 690,000194,Investigation and Conference,,10024,4100,1,3,1,0,1,UGDL,IND,Department,Yes,"Ukpokodu, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,14400,1000,3,3,5,0,5,UGDL,IND,Department,Yes,"Alexander, Shawn",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,15048,1100,3,3,5,0,5,UGDL,IND,Department,Yes,"Bolden, Anthony",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,18701,1250,3,3,5,0,5,UGDL,IND,Department,Yes,"Chikanda, Abel",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,16552,1350,3,3,5,0,5,UGDL,IND,Department,Yes,"Gerschultz, Jessica",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,14155,1400,3,3,10,0,10,UGDL,IND,Department,Yes,"Hannoum, Majid",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,14828,1500,3,3,5,0,5,UGDL,IND,Department,Yes,"Jelks, Randal",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,13286,1700,3,3,5,0,5,UGDL,IND,Department,Yes,"MacGonagle, Elizabeth",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,15642,2000,3,3,5,0,5,UGDL,IND,Department,Yes,"Ojiambo, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,13287,2100,3,3,5,0,5,UGDL,IND,Department,Yes,"Pennington, Dorthy",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 695,000195,Honors Project in:,,10025,2600,3,3,1,0,1,UGDL,IND,Department,Yes,"Ukpokodu, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 720,347675,Intrcultrl Cmmnictn:Afro-Amrcn,,15360,1100,3,3,2,0,2,GRDL,LEC,None,Yes,"Pennington, Dorthy",01:00,02:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,BA 105,27,0,0,1938,27,1,0,0
AAAS, 723,347676,Spcial Topcs Africana Stds:,Slvry frm Slve's Point-of-View,28949,1000,3,3,2,1,3,GRDL,LEC,None,Yes,"Roediger, David",03:00,04:15 PM,MW,AUG-23,DEC-17,LAWRENCE,WES 4002,37,0,0,7576,35,1,0,0
AAAS, 723,347676,Spcial Topcs Africana Stds:,Race & Public Policy,29116,1900,3,3,30,0,30,GRDL,LEC,None,Yes,"Davis, Brandon",07:00,08:30 PM,Tu,AUG-23,DEC-17,EDWARDS,REGN 255,38,0,0,7227,30,0,0,0
AAAS, 723,347676,Spcial Topcs Africana Stds:,Race & Public Policy,29116,1900,3,3,30,0,30,GRDL,LEC,None,Yes,"Davis, Brandon",APPT,,,AUG-23,DEC-17,EDWARDS,ONLNE KUEC,500,0,0,7227,30,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15664,1000,3,3,1,0,1,GRDL,LEC,Department,Yes,"Alexander, Shawn",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15665,1200,3,3,1,0,1,GRDL,LEC,Department,Yes,"Bolden, Anthony",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,18702,1325,3,3,1,0,1,GRDL,LEC,Department,Yes,"Chikanda, Abel",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15769,1400,3,3,1,0,1,GRDL,LEC,Department,Yes,"El-Hodiri, Mohamed",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,16724,1425,3,3,1,0,1,GRDL,LEC,Department,Yes,"Gerschultz, Jessica",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,29377,1500,3,3,1,0,1,GRDL,LEC,Department,Yes,"Hines, Dorothy",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,29400,1550,3,3,1,0,1,GRDL,LEC,Department,Yes,"Persley, Nicole",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15666,1600,3,3,1,0,1,GRDL,LEC,Department,Yes,"Jelks, Randal",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15667,1800,3,3,1,0,1,GRDL,LEC,Department,Yes,"MacGonagle, Elizabeth",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15770,2000,3,3,1,0,1,GRDL,LEC,Department,Yes,"Ojiambo, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15668,2100,3,3,1,0,1,GRDL,LEC,Department,Yes,"Pennington, Dorthy",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,29380,2200,3,3,1,0,1,GRDL,LEC,None,Yes,"Rhine, Kathryn",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,27395,2300,3,3,1,0,1,GRDL,LEC,None,Yes,"Roediger, David",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,15373,2400,3,3,1,0,1,GRDL,LEC,Department,Yes,"Ukpokodu, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 760,347687,Topcs&Prblms Afr&Amrc-Afr Stds,,29383,2500,3,3,1,0,1,GRDL,LEC,None,Yes,"Yeku, James",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 801,347690,Intro Africna Stds:Afrcn-Amrcn,,15273,1100,3,3,10,0,10,GRDL,LEC,None,Yes,"Persley, Nicole",12:00,02:20 PM,Th,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,10,0,6273,20,0,0,0
AAAS, 803,347692,Research Methods Africana Stds,,24399,1200,3,3,10,0,10,GRDL,LEC,None,Yes,,01:00,03:30 PM,W,AUG-23,DEC-17,LAWRENCE,BA 202,24,0,0,0,0,0,0,0
AAAS, 804,347693,Seminar in Africana Studies,,18746,1100,3,3,0,1,1,GRDL,LEC,None,Yes,"Alexander, Shawn",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16110,1000,1,6,5,0,5,GRDL,THE,Department,Yes,"Alexander, Shawn",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16147,1200,1,6,5,0,5,GRDL,THE,Department,Yes,"Bolden, Anthony",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,18698,1400,1,6,1,0,1,GRDL,THE,Department,Yes,"Chikanda, Abel",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16567,1700,1,6,5,0,5,GRDL,THE,Department,Yes,"Gerschultz, Jessica",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16148,2200,1,6,5,0,5,GRDL,THE,Department,Yes,"Jelks, Randal",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16149,2600,1,6,5,0,5,GRDL,THE,Department,Yes,"MacGonagle, Elizabeth",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,19765,2800,1,6,1,0,1,GRDL,THE,Department,Yes,"Obadare, Ebenezer",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16150,2900,1,6,5,0,5,GRDL,THE,Department,Yes,"Ojiambo, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16151,3100,1,6,5,0,5,GRDL,THE,Department,Yes,"Pennington, Dorthy",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
AAAS, 899,347717,Thesis,,16152,3300,1,6,5,0,5,GRDL,THE,Department,Yes,"Ukpokodu, Peter",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 100,345495,Introd Applied Behavrl Science,,14732,1000,3,3,247,3,250,UGDL,LEC,None,Yes,"Reed, Derek",04:00,05:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,WES 3140,272,0,0,0,0,0,0,0
ABSC, 110,351025,Appld Behvior Anlysis Prctitnr,,21124,1500,3,3,30,0,30,UGDL,LEC,None,Yes,"Blackman, Abigail",APPT,,,AUG-23,DEC-17,EDWARDS,ONLNE KUEC,500,0,0,0,0,0,0,0
ABSC, 150,147407,Community Leadership,,24128,1000,3,3,30,5,35,UGDL,LEC,None,Yes,"Thompson, Jomella; Harsin, Joshua; Thompson, Valerie",APPT,,,AUG-23,OCT-15,LAWRENCE,ONLNE KULC,1000,10,0,94,30,11,10,0
ABSC, 151,147411,"Community Leadership, Honors",,24129,1000,3,3,-1,6,5,UGDL,LEC,None,Yes,"Thompson, Jomella; Harsin, Joshua; Thompson, Valerie",APPT,,,AUG-23,OCT-15,LAWRENCE,ONLNE KULC,1000,10,0,94,30,11,10,0
ABSC, 160,147487,Intro Child Behavior&Develpmnt,,20277,1200,3,3,215,5,220,UGDL,LEC,None,Yes,"Reed, Florence; Ruby, Sandra",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,0,0,0,0,0
ABSC, 250,351638,Human Development,,25822,1200,3,3,39,1,40,UGDL,LEC,None,Yes,,APPT,,,AUG-23,OCT-15,LAWRENCE,ONLNE KULC,1000,10,0,0,0,0,0,0
ABSC, 250,351638,Human Development,,29342,1300,3,3,40,0,40,UGDL,LEC,None,Yes,,APPT,,,OCT-25,DEC-17,LAWRENCE,ONLNE KULC,1000,10,0,0,0,0,0,0
ABSC, 304,147824,Prin&Procedr Behavrl Intervtns,,18480,1100,3,3,96,4,100,UGDL,LEC,None,Yes,"Dozier, Claudia",08:00,08:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,DHDC 2092,104,0,0,0,0,0,0,0
ABSC, 308,147834,Research Methods & Application,,11275,1000,4,4,65,5,70,UGDL,LEC,None,Yes,"Jarmolowicz, David",12:30,01:45 PM,TuTh,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,0,0,0,0,0
ABSC, 308,147834,Research Methods & Application,,11275,1000,4,4,65,5,70,UGDL,LEC,None,Yes,"Jarmolowicz, David",01:00,01:50 PM,F,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,0,0,0,0,0
ABSC, 310,147838,Building Healthy Communities,,29056,1000,3,3,20,0,20,UGDL,LEC,Instructor,Yes,"Francisco, Vincent",02:30,05:00 PM,Tu,AUG-23,DEC-17,LAWRENCE,DHDC 2094,35,0,0,0,0,0,0,0
ABSC, 350,147925,Behvrl Treatmnt Childrn Autism,,20238,1200,3,3,33,2,35,UGDL,LEC,Instructor,Yes,"Neidert, Pamela",11:00,11:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,DHDC 2094,35,15,0,0,0,0,0,0
ABSC, 360,348788,"Drugs, Addiction, and Behavior",,16687,1200,3,3,99,1,100,UGDL,LEC,Instructor,Yes,"Amlung, Michael",02:30,03:45 PM,Tu,AUG-23,DEC-17,LAWRENCE,JRP 150,100,0,0,0,0,0,0,0
ABSC, 441,349478,"Eth, Lgl&Prof Iss Apld Bhv Sci",,25821,1000,3,3,0,0,0,UGDL,LEC,Instructor,Yes,"Francisco, Vincent",06:00,09:00 PM,M,AUG-23,DEC-17,LAWRENCE,DHDC 2092,104,0,0,7266,10,0,0,0
ABSC, 444,148048,Curriclm Devlpmt Young Childrn,,21069,1000,3,3,8,7,15,UGDL,LEC,None,Yes,"Harrison, Kelley",08:00,08:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,DHDC 2096,33,0,0,6721,15,7,0,0
ABSC, 469,345498,Special Topics in:,,17127,1000,1,3,10,0,10,UGDL,LEC,Instructor,Yes,"Dozier, Claudia",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 469,345498,Special Topics in:,,17128,1100,1,3,10,0,10,UGDL,LEC,Instructor,Yes,"Neidert, Pamela",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 469,345498,Special Topics in:,Therapeutic Benefits of Play,29405,1200,1,3,25,0,25,UGDL,LEC,None,Yes,"Griffith, Rebecca",01:00,02:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,ROB 150,29,0,0,0,0,0,0,0
ABSC, 469,345498,Special Topics in:,,17735,1400,1,3,10,0,10,UGDL,LEC,Instructor,Yes,"Thompson, Jomella",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 470,348578,Orgnizatnl Behavior Managmnt,,23597,1000,3,3,39,1,40,UGDL,LEC,None,Yes,"Reed, Florence; Laske, Matthew",09:30,10:45 AM,TuTh,AUG-23,DEC-17,LAWRENCE,DHDC 2092,104,0,0,0,0,0,0,0
ABSC, 489,148156,Directed Readings in:,,11277,1200,1,3,10,0,10,UGDL,IND,Instructor,Yes,"Jackson, Yo",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 489,148156,Directed Readings in:,,11278,1500,1,3,10,0,10,UGDL,IND,Instructor,Yes,"Morris, Edward",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 489,148156,Directed Readings in:,,15805,1550,1,3,8,0,8,UGDL,IND,Instructor,Yes,"Neidert, Pamela",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 489,148156,Directed Readings in:,,11276,1600,1,3,5,0,5,UGDL,IND,Instructor,Yes,"Roberts, Michael C",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 489,148156,Directed Readings in:,,11280,2100,1,3,10,0,10,UGDL,IND,Instructor,Yes,"Steele Jr, Ric",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 489,148156,Directed Readings in:,,17716,2150,1,3,5,0,5,UGDL,IND,Instructor,Yes,"Thompson, Jomella",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 489,148156,Directed Readings in:,,11281,2200,1,3,10,0,10,UGDL,IND,Instructor,Yes,"Vernberg, Eric",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,29529,1000,1,3,5,0,5,UGDL,RSH,Instructor,Yes,"Dozier, Claudia",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,24637,1650,1,3,1,0,1,UGDL,RSH,Instructor,Yes,"Francisco, Vincent",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,17176,1700,1,3,20,0,20,UGDL,RSH,Instructor,Yes,"Jarmolowicz, David",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,16266,2000,1,3,20,0,20,UGDL,RSH,Instructor,Yes,"Reed, Derek; Salzer, Allyson",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,16115,2100,1,3,20,0,20,UGDL,RSH,Instructor,Yes,"Reed, Florence",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,16115,2100,1,3,20,0,20,UGDL,RSH,Instructor,Yes,"Reed, Florence",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,15281,2400,1,3,20,0,20,UGDL,RSH,Instructor,Yes,"Thompson, Jomella",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 499,345500,Directed Research in:,,15264,2600,1,3,10,0,10,UGDL,RSH,Instructor,Yes,"Vernberg, Eric",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 509,148280,"Contmp Bhvrl Sci:Hst,Cncp&Cmpr",,13793,1000,3,3,39,1,40,UGDL,LEC,None,Yes,"Reed, Derek; Gelino, Brett",09:30,10:45 AM,TuTh,AUG-23,DEC-17,LAWRENCE,MAL 2074,94,10,0,0,0,0,0,0
ABSC, 509,148280,"Contmp Bhvrl Sci:Hst,Cncp&Cmpr",,13793,1000,3,3,39,1,40,UGDL,LEC,None,Yes,"Reed, Derek; Gelino, Brett",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,10,0,0,0,0,0,0
ABSC, 519,352018,Psychgcl Aspcts of Death&Dying,,29138,1000,3,3,25,0,25,UGDL,LEC,Instructor,Yes,"Steele Jr, Ric",09:00,09:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,DHDC 2094,35,0,0,0,0,0,0,0
ABSC, 535,148223,Developmental Psychopathology,,29461,0500,3,3,48,0,50,UGDL,LEC,None,Yes,"Vernberg, Eric",09:30,10:45 AM,TuTh,AUG-23,DEC-17,LAWRENCE,CAPF 2011,54,0,0,7639,50,2,0,0
ABSC, 535,148223,Developmental Psychopathology,,29274,1000,3,3,42,2,45,UGDL,LEC,None,Yes,"Gudino, Omar",03:00,04:15 PM,MW,AUG-23,DEC-17,LAWRENCE,CDUP 1200,45,0,0,7640,45,3,0,0
ABSC, 560,148247,Juvnl Justc Sys:Bhv&Lgl Perspt,,29530,1000,3,3,39,1,40,UGDL,LEC,None,Yes,"Dachman, Kelsey",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,0,0,0,0,0
ABSC, 599,148200,Hnr&Thsis  Appld Bhvrl Science,,14379,1000,1,5,5,0,5,UGDL,IND,Instructor,Yes,"Dozier, Claudia",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 599,148200,Hnr&Thsis  Appld Bhvrl Science,,11284,1200,1,5,10,0,10,UGDL,IND,Instructor,Yes,"Francisco, Vincent",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 599,148200,Hnr&Thsis  Appld Bhvrl Science,,21150,1300,1,5,5,0,5,UGDL,IND,Instructor,Yes,"Jarmolowicz, David",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 599,148200,Hnr&Thsis  Appld Bhvrl Science,,11282,1400,1,5,5,0,5,UGDL,IND,Instructor,Yes,"Morris, Edward",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 599,148200,Hnr&Thsis  Appld Bhvrl Science,,19558,1425,1,5,5,0,5,UGDL,IND,Instructor,Yes,"Neidert, Pamela",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 599,148200,Hnr&Thsis  Appld Bhvrl Science,,16104,1450,1,5,3,0,3,UGDL,IND,Instructor,Yes,"Reed, Derek",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 599,148200,Hnr&Thsis  Appld Bhvrl Science,,11283,1700,1,5,5,0,5,UGDL,IND,Instructor,Yes,"Steele Jr, Ric",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 606,148263,Spcl Projects in the Community,,18532,1100,1,10,15,0,15,UGDL,IND,Instructor,Yes,"Reed, Florence",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
ABSC, 606,148263,Spcl Projects in the Community,,29291,1200,1,10,5,0,5,UGDL,IND,Instructor,Yes,"Reed, Derek; Salzer, Allyson",09:30,11:30 AM,Tu,AUG-23,DEC-17,LAWRENCE,SUM 501,27,0,0,0,0,0,0,0
